Job_Title,Salary_Min,Salary_Max,Salary_Mid,Rating,Company_Name,Location,lat,lng,STATE,Industry
Data Analyst - Full-Time (Non-Exempt),42000,71000,56500,3.2,"Common Ground
3.2","Bloomfield Hills, MI",42.578,-83.2456,MI,Social Assistance
"Program Associate I, Data Analyst",42000,71000,56500,2.3,"Detroit Public Schools
2.3","Detroit, MI",42.3834,-83.1024,MI,Preschool & Child Care
Sr Analyst - Data Multi Discipline,42000,71000,56500,3.7,"Ally Financial
3.7","Detroit, MI",42.3834,-83.1024,MI,Investment Banking & Asset Management
Data Analyst â Junior,42000,71000,56500,5.0,"Staffigo Technical Services, LLC
5.0","Detroit, MI",42.3834,-83.1024,MI,IT Services
Senior Claims Data Analyst,42000,71000,56500,2.8,"Healthgrades
2.8","Rochester, MI",42.6866,-83.1198,MI,Internet
"Financial Data Analyst ll (Pharmacy Financial Analyst) - Detroit, MI",42000,71000,56500,3.7,"Wellcare
3.7","Detroit, MI",42.3834,-83.1024,MI,Insurance Carriers
IT Data ware house analyst with health care exp,42000,71000,56500,4.5,"Frontend Arts
4.5","Troy, MI",42.5818,-83.1457,MI,Enterprise Software & Network Solutions
Claims Data Analyst Healthcare,42000,71000,56500,2.5,"MICHIGAN CONFERENCE OF TEAMSTERS WELFARE FUND
2.5","Detroit, MI",42.3834,-83.1024,MI,N/A
Financial Data Analyst II,42000,71000,56500,1.0,"Michigan Health Plan
1.0","Detroit, MI",42.3834,-83.1024,MI,Insurance Carriers
Expert Data Validation and Audit Analyst,42000,71000,56500,3.9,"Accident Fund Holdings, Inc
3.9","Southfield, MI",42.4765,-83.2605,MI,Insurance Carriers
Healthcare Data Analyst(Contract),42000,71000,56500,-1.0,AUTOEDGE ENGINEERING SERVICES LLC,"Detroit, MI",42.3834,-83.1024,MI,N/A
B2B Programmer/Data Analyst,42000,71000,56500,3.3,"Neapco
3.3","Farmington Hills, MI",42.486,-83.3771,MI,Miscellaneous Manufacturing
Expert Data Validation and Audit Analyst,42000,71000,56500,3.1,"Emergent Holdings
3.1","Southfield, MI",42.4765,-83.2605,MI,Insurance Carriers
Data warehousing Analyst,42000,71000,56500,3.9,"Synergy Computer Solutions
3.9","Troy, MI",42.5818,-83.1457,MI,IT Services
2020-2021 SY: Data Analyst II,42000,71000,56500,3.3,"Santa Fe Public Schools
3.3","Inkster Post Office, MI",42.3834,-83.1024,MI,KN/A2 Education
Sr. Data Analyst,42000,71000,56500,4.3,"HCL Global Systems
4.3","Farmington, MI",42.4614,-83.3784,MI,Consulting
Sr Analyst - Data Multi Discipline,42000,71000,56500,4.4,"Ally
4.4","Dearborn Heights, MI",42.3164,-83.2769,MI,N/A
Financial Data Analyst II,42000,71000,56500,3.3,"Centene Corporation
3.3","Detroit, MI",42.3834,-83.1024,MI,Insurance Carriers
Full Time Account Manager - Business Administrative – Sales data Analyst,41000,72000,56500,-1.0,Fitness Wholesale Company,"Pomona, CA",34.0585,-117.7626,CA,N/A
"Sr. Data Analyst, Software Developer - Energy",41000,72000,56500,-1.0,DHS Consulting,"Pomona, CA",34.0585,-117.7626,CA,N/A
"Sr. Data Analyst, Software Developer - Energy",41000,72000,56500,5.0,"Anser Advisory
5.0","Pomona, CA",34.0585,-117.7626,CA,Architectural & Engineering Services
Senior Business/Data Analyst,41000,72000,56500,3.6,"Accurate Background LLC
3.6","Irvine, CA",33.6772,-117.7738,CA,Staffing & Outsourcing
Senior Data Management Analyst,41000,72000,56500,3.7,"Pacific Life
3.7","Aliso Viejo, CA",33.5792,-117.7289,CA,Insurance Carriers
Data Analyst / Operations Analyst,41000,72000,56500,-1.0,Advantage HealthCare Services,"Garden Grove, CA",33.7787,-117.9601,CA,N/A
Systems and Data Analyst,41000,72000,56500,2.9,"T.H.E. Health & Wellness Centers
2.9","Los Angeles, CA",34.1139,-118.4068,CA,N/A
Data Analyst,41000,72000,56500,4.1,"NYU Langone Health
4.1","New York, NY",40.6943,-73.9249,NY,Health Care Services & Hospitals
"Senior Data Analyst, Disney+",41000,72000,56500,3.6,"Disney Streaming Services
3.6","New York, NY",40.6943,-73.9249,NY,Internet
Senior Data Analyst,41000,72000,56500,4.0,"Rockstar Games
4.0","New York, NY",40.6943,-73.9249,NY,Video Games
Data Analyst,41000,72000,56500,4.1,"Collabera
4.1","Basking Ridge, NJ",40.2236,-74.7641,NJ,IT Services
Buss Data Analyst,41000,72000,56500,3.6,"Xoriant Corporation
3.6","Jersey City, NJ",40.7161,-74.0682,NJ,IT Services
Sr Business /Data Analyst- Reference data,41000,72000,56500,3.6,"Xoriant Corporation
3.6","Jersey City, NJ",40.7161,-74.0682,NJ,IT Services
Data Analyst,41000,72000,56500,3.6,"Workforce Logiq
3.6","Haworth, NJ",40.9622,-73.9976,NJ,Consulting
Tactical Data Link (TDL) Analyst,43000,69000,56000,4.3,"USfalcon
4.3","Hampton, VA",37.0551,-76.363,VA,Aerospace & Defense
Data Analyst,43000,69000,56000,2.5,"Hampton University
2.5","Hampton, VA",37.0551,-76.363,VA,Colleges & Universities
Data Science Analyst,43000,69000,56000,2.7,"Collins Consulting Inc
2.7","Norfolk, VA",36.8945,-76.259,VA,Consulting
Junior Data Analyst,43000,69000,56000,2.7,"Patient Advocate Foundation
2.7","Hampton, VA",37.0551,-76.363,VA,Social Assistance
Junior Data Analyst,43000,69000,56000,5.0,"Staffigo Technical Services, LLC
5.0","Hampton, VA",37.0551,-76.363,VA,IT Services
Jr Data Analyst,43000,69000,56000,4.9,"Orbis, Inc.
4.9","Portsmouth, VA",36.8468,-76.354,VA,Architectural & Engineering Services
Data Science Analyst,43000,69000,56000,3.0,"NewGen Technologies
3.0","Norfolk, VA",36.8945,-76.259,VA,N/A
Data Analyst,43000,69000,56000,1.0,"Bluemont Technology & Research, Inc.
1.0","Norfolk, VA",36.8945,-76.259,VA,N/A
Data Analyst,43000,69000,56000,3.5,"ForKids, inc
3.5","Norfolk, VA",36.8945,-76.259,VA,Social Assistance
Data Analyst,43000,69000,56000,5.0,"Staffigo Technical Services, LLC
5.0","Hampton, VA",37.0551,-76.363,VA,IT Services
Data Analyst,43000,69000,56000,4.9,"Orbis, Inc.
4.9","Portsmouth, VA",36.8468,-76.354,VA,Architectural & Engineering Services
Data Analyst,43000,69000,56000,3.4,"Dunhill Professional Search
3.4","Chesapeake, VA",36.6778,-76.3024,VA,Staffing & Outsourcing
Finance Data Analytics Analyst,43000,69000,56000,3.1,"Smithfield
3.1","Smithfield, VA",36.9754,-76.6162,VA,Food & Beverage Manufacturing
Business Intelligence/Data Analyst with Security Clearance,43000,69000,56000,3.8,"Booz Allen Hamilton
3.8","Suffolk, VA",36.6953,-76.6398,VA,Consulting
Research & Data Analyst,43000,69000,56000,1.0,"EVMS
1.0","Norfolk, VA",36.8945,-76.259,VA,Vehicle Dealers
Metrics & Data Analyst,43000,69000,56000,3.5,"Epsilon Systems Solutions, Inc.
3.5","Norfolk, VA",36.8945,-76.259,VA,Commercial Equipment Repair & Maintenance
Tactical Data Link (TDL) Analyst-,43000,69000,56000,3.8,"Oasis Systems
3.8","Hampton, VA",37.0551,-76.363,VA,IT Services
Senior Data Analyst- Secret Clearance-,43000,69000,56000,5.0,"Counter Threat Solutions
5.0","Norfolk, VA",36.8945,-76.259,VA,Consulting
Data Analyst Junior,43000,69000,56000,5.0,"Staffigo Technical Services, LLC
5.0","Hampton, VA",37.0551,-76.363,VA,IT Services
HQ Data Analyst,43000,69000,56000,3.0,"ITA International
3.0","Newport News, VA",37.1051,-76.5185,VA,Accounting
USMTF Data Analyst,43000,69000,56000,3.8,"Oasis Systems
3.8","Hampton, VA",37.0551,-76.363,VA,IT Services
Mid Data Analyst,43000,69000,56000,4.9,"Orbis, Inc.
4.9","Portsmouth, VA",36.8468,-76.354,VA,Architectural & Engineering Services
Product Data Business Analyst,43000,69000,56000,-1.0,Ferguson Experienced,"Newport News, VA",37.1051,-76.5185,VA,N/A
Retail Data Quality Analyst,43000,69000,56000,3.5,"Liberty Source
3.5","Hampton, VA",37.0551,-76.363,VA,Staffing & Outsourcing
USMTF Data Analyst with Security Clearance,43000,69000,56000,3.8,"Oasis Systems, LLC
3.8","Hampton, VA",37.0551,-76.363,VA,IT Services
Senior Data Strategy Analyst (SDSA),43000,69000,56000,3.2,"National Capitol Contracting (NCC)
3.2","Norfolk, VA",36.8945,-76.259,VA,Telecommunications Services
Data Analyst - Va Beach - VA with Security Clearance,43000,69000,56000,3.1,"Occam Solutions Inc
3.1","Virginia Beach, VA",36.7335,-76.0435,VA,Consulting
Configuration and Data Management (C&DM) Analyst,43000,69000,56000,3.5,"Analytical Mechanics Associates
3.5","Hampton, VA",37.0551,-76.363,VA,Consulting
Jr Management Analyst (Data Management),43000,69000,56000,3.2,"GStek, Inc.
3.2","Yorktown, VA",37.2352,-76.5146,VA,Aerospace & Defense
Senior Data Analyst,43000,69000,56000,4.9,"Orbis, Inc.
4.9","Portsmouth, VA",36.8468,-76.354,VA,Architectural & Engineering Services
Data Analyst,40000,72000,56000,3.0,"CSI Tech Inc.
3.0","Jacksonville, FL",30.3322,-81.6749,FL,Staffing & Outsourcing
Data Reporting Analyst,40000,72000,56000,3.5,"Robert Half
3.5","Jacksonville, FL",30.3322,-81.6749,FL,Staffing & Outsourcing
USGAAP Financial and Reference Data Control Analyst Analyst,40000,72000,56000,3.5,"Deutsche Bank
3.5","Jacksonville, FL",30.3322,-81.6749,FL,Investment Banking & Asset Management
Business/Data Analyst,40000,72000,56000,3.7,"Software Guidance & Assistance
3.7","Jacksonville, FL",30.3322,-81.6749,FL,Staffing & Outsourcing
Junior Data Analyst,40000,72000,56000,5.0,"Staffigo Technical Services, LLC
5.0","Jacksonville, FL",30.3322,-81.6749,FL,IT Services
Business/Data Analyst,40000,72000,56000,-1.0,SGA Inc.,"Jacksonville, FL",30.3322,-81.6749,FL,Architectural & Engineering Services
Data Analyst,40000,72000,56000,3.5,"SNI Technology
3.5","Jacksonville, FL",30.3322,-81.6749,FL,Staffing & Outsourcing
"Assistant Vice President, Anti Financial Crime Data Quality Analyst - {KP4457495}",40000,72000,56000,3.5,"Deutsche Bank
3.5","Jacksonville, FL",30.3322,-81.6749,FL,Investment Banking & Asset Management
Senior Data Analyst,40000,72000,56000,3.9,"BTG
3.9","Jacksonville, FL",30.3322,-81.6749,FL,Advertising & Marketing
Data Analyst,40000,72000,56000,5.0,"Staffigo Technical Services, LLC
5.0","Jacksonville, FL",30.3322,-81.6749,FL,IT Services
"Assistant Vice President, Anti Financial Crime Data Quality Analyst",40000,72000,56000,3.5,"Deutsche Bank
3.5","Jacksonville, FL",30.3322,-81.6749,FL,Investment Banking & Asset Management
Data Analyst Junior,40000,72000,56000,5.0,"Staffigo Technical Services, LLC
5.0","Jacksonville, FL",30.3322,-81.6749,FL,IT Services
CDHP - Data Analyst Team Lead,40000,72000,56000,-1.0,Medical Cost Containment Services Inc.,"Jacksonville, FL",30.3322,-81.6749,FL,N/A
Power BI Data Analyst,40000,72000,56000,-1.0,LEFTA Systems,"Jacksonville, FL",30.3322,-81.6749,FL,N/A
Sr. Data Analyst - Guidewire Data Hub,40000,72000,56000,2.9,"Kemper
2.9","Jacksonville, FL",30.3322,-81.6749,FL,Insurance Carriers
Senior Data Analyst- Guidewire Data Hub,40000,72000,56000,5.0,"ARC Group
5.0","Jacksonville, FL",30.3322,-81.6749,FL,Investment Banking & Asset Management
Guidewire Data Analyst,40000,72000,56000,5.0,"American Recruiting & Consulting Group
5.0","Jacksonville, FL",30.3322,-81.6749,FL,Staffing & Outsourcing
System Analyst (Data) - PL/SQl Server,40000,72000,56000,3.9,"Diverse Lynx
3.9","Jacksonville, FL",30.3322,-81.6749,FL,IT Services
ACA - Data Analyst,40000,72000,56000,-1.0,Medical Cost Containment Services Inc.,"Jacksonville, FL",30.3322,-81.6749,FL,N/A
Data Analyst,43000,69000,56000,3.3,"The GBS Group
3.3","Virginia Beach, VA",36.7335,-76.0435,VA,Architectural & Engineering Services
Supply Chain Data Analyst,43000,69000,56000,3.0,"Dollar Tree
3.0","Chesapeake, VA",36.6778,-76.3024,VA,General Merchandise & Superstores
Data Scientist/Analyst,43000,69000,56000,4.0,"Dogwood Management Partners
4.0","Norfolk, VA",36.8945,-76.259,VA,N/A
Junior Data Analyst,43000,69000,56000,5.0,"Staffigo Technical Services, LLC
5.0","Norfolk, VA",36.8945,-76.259,VA,IT Services
Mach Shop Planner/Data Analyst I,43000,69000,56000,3.5,"Sumitomo Drive Technologies
3.5","Chesapeake, VA",36.6778,-76.3024,VA,Electrical & Electronic Manufacturing
Logistics Data Analyst,43000,69000,56000,3.6,"CACI International
3.6","Norfolk, VA",36.8945,-76.259,VA,Aerospace & Defense
Data Science Analysts,43000,69000,56000,4.2,"The Squires Group, Inc
4.2","Norfolk, VA",36.8945,-76.259,VA,IT Services
Research & Data Analyst,43000,69000,56000,3.4,"Eastern Virginia Medical School
3.4","Norfolk, VA",36.8945,-76.259,VA,Colleges & Universities
Data Analyst,43000,69000,56000,5.0,"Staffigo Technical Services, LLC
5.0","Norfolk, VA",36.8945,-76.259,VA,IT Services
USMTF Data Analyst,43000,69000,56000,4.4,"Human Solutions Inc
4.4","Hampton, VA",37.0551,-76.363,VA,Aerospace & Defense
Program Analyst - AIS/Maintenance Data System Coordinator,43000,69000,56000,3.5,"Epsilon Systems Inc
3.5","Norfolk, VA",36.8945,-76.259,VA,Commercial Equipment Repair & Maintenance
Tactical Data Link (TDL) Analyst-,43000,69000,56000,4.4,"Human Solutions Inc
4.4","Hampton, VA",37.0551,-76.363,VA,Aerospace & Defense
Data Analyst Junior,43000,69000,56000,5.0,"Staffigo Technical Services, LLC
5.0","Norfolk, VA",36.8945,-76.259,VA,IT Services
Junior Data Analyst,43000,69000,56000,5.0,"Staffigo Technical Services, LLC
5.0","Norfolk, VA",36.8945,-76.259,VA,IT Services
Data Analyst Supporting the FBI #20-350,40000,71000,55500,2.8,"Forfeiture Support Associates
2.8","Albuquerque, NM",35.1053,-106.6464,NM,Staffing & Outsourcing
Data Analyst,40000,71000,55500,4.6,"Segue Technologies
4.6","Albuquerque, NM",35.1053,-106.6464,NM,IT Services
Data Analyst,40000,71000,55500,3.7,"Grant Thornton
3.7","Albuquerque, NM",35.1053,-106.6464,NM,Accounting
DATA ANALYST,40000,71000,55500,3.6,"Homewise
3.6","Albuquerque, NM",35.1053,-106.6464,NM,N/A
DATA ANALYST,40000,71000,55500,3.3,"Presbyterian Healthcare Services
3.3","Albuquerque, NM",35.1053,-106.6464,NM,Health Care Services & Hospitals
Program Data Analyst II E16,40000,71000,55500,3.5,"City of Albuquerque
3.5","Albuquerque, NM",35.1053,-106.6464,NM,Municipal Governments
Data Analyst with Security Clearance,40000,71000,55500,4.6,"Segue Technologies Inc
4.6","Albuquerque, NM",35.1053,-106.6464,NM,IT Services
Data Analyst,40000,71000,55500,2.2,"FIRST CHOICE COMMUNITY HEALTHCARE
2.2","Albuquerque, NM",35.1053,-106.6464,NM,Health Care Services & Hospitals
Data Analyst with Security Clearance,40000,71000,55500,3.8,"Booz Allen Hamilton
3.8","Albuquerque, NM",35.1053,-106.6464,NM,Consulting
Data Analyst,41000,70000,55500,1.0,"Lucky Bucks
1.0","Atlanta, GA",33.7627,-84.4224,GA,N/A
Junior Data Analyst,41000,70000,55500,3.2,"TowerPoint
3.2","Atlanta, GA",33.7627,-84.4224,GA,Venture Capital & Private Equity
Data Quality Analyst,41000,70000,55500,2.8,"Healthgrades
2.8","Atlanta, GA",33.7627,-84.4224,GA,Internet
Data Analyst (Customer Master Data),41000,70000,55500,3.1,"Graphic Packaging International, Inc.
3.1","Atlanta, GA",33.7627,-84.4224,GA,Industrial Manufacturing
Sales Data Analyst,41000,70000,55500,4.1,"Staff Financial Group
4.1","Atlanta, GA",33.7627,-84.4224,GA,Staffing & Outsourcing
Data Analyst,41000,70000,55500,3.5,"Edible Arrangements
3.5","Atlanta, GA",33.7627,-84.4224,GA,Food & Beverage Stores
Data Analyst,41000,70000,55500,4.1,"Collabera
4.1","Atlanta, GA",33.7627,-84.4224,GA,IT Services
Data Analyst,41000,70000,55500,4.2,"Insperity
4.2","Atlanta, GA",33.7627,-84.4224,GA,Consulting
Marketing Data Analyst,41000,70000,55500,3.3,"User Testing
3.3","Atlanta, GA",33.7627,-84.4224,GA,Enterprise Software & Network Solutions
Data Analyst,41000,70000,55500,3.0,"Central Business Solutions, Inc
3.0","Atlanta, GA",33.7627,-84.4224,GA,Consulting
Data Analyst,41000,70000,55500,3.8,"LeaseQuery
3.8","Atlanta, GA",33.7627,-84.4224,GA,Accounting
Data Analyst 1,41000,70000,55500,4.1,"APN Software Services Inc.
4.1","Norcross, GA",33.9379,-84.2065,GA,Computer Hardware & Software
"The Carter Center: Data Analyst, Guinea Worm Eradication Program",41000,70000,55500,4.2,"Emory University
4.2","Atlanta, GA",33.7627,-84.4224,GA,Colleges & Universities
Scientific Data Analyst - Long term contract with benefits,41000,70000,55500,-1.0,Joulé Clinical Staffing,"Atlanta, GA",33.7627,-84.4224,GA,N/A
Commercial Data Analyst,41000,70000,55500,3.7,"UCB
3.7","Smyrna, GA",33.8633,-84.5168,GA,Biotech & Pharmaceuticals
Data Analyst,41000,70000,55500,3.8,"Capgemini
3.8","Atlanta, GA",33.7627,-84.4224,GA,Enterprise Software & Network Solutions
Data Analyst,41000,70000,55500,3.3,"Selectek
3.3","Marietta, GA",33.9533,-84.5422,GA,Staffing & Outsourcing
"Associate Analyst, Technical - Enterprise Data Solutions",41000,70000,55500,4.1,"T-Mobile
4.1","Atlanta, GA",33.7627,-84.4224,GA,Telecommunications Services
Data Analyst,41000,70000,55500,-1.0,Starr & Associates,"Atlanta, GA",33.7627,-84.4224,GA,N/A
Data Analyst,41000,70000,55500,4.1,"UST Global
4.1","Alpharetta, GA",34.0704,-84.2739,GA,IT Services
Data Systems Analyst,41000,70000,55500,2.0,"Atticus Franchise Group
2.0","Atlanta, GA",33.7627,-84.4224,GA,"Health, Beauty, & Fitness"
Statistical Data Analyst,41000,70000,55500,3.7,"RELX Group
3.7","Alpharetta, GA",34.0704,-84.2739,GA,Enterprise Software & Network Solutions
Data Analyst,41000,70000,55500,5.0,"Staffigo Technical Services, LLC
5.0","Atlanta, GA",33.7627,-84.4224,GA,IT Services
Lead Data Analyst-Adult Swim Games,41000,70000,55500,3.9,"CTOON
3.9","Atlanta, GA",33.7627,-84.4224,GA,TV Broadcast & Cable Networks
Data Analyst,41000,70000,55500,-1.0,Edible Arrangements Corporate,"Atlanta, GA",33.7627,-84.4224,GA,N/A
Data Analyst,41000,70000,55500,4.0,"Harness Solution
4.0","Atlanta, GA",33.7627,-84.4224,GA,N/A
Microsoft Dynamics CRM Data Analyst,41000,70000,55500,3.7,"IBM
3.7","Atlanta, GA",33.7627,-84.4224,GA,IT Services
Social Media Data Analyst,41000,70000,55500,-1.0,HVMA Social Media,"Marietta, GA",33.9533,-84.5422,GA,N/A
Data Analyst,41000,70000,55500,4.1,"RGP
4.1","Atlanta, GA",33.7627,-84.4224,GA,Consulting
Senior Claims Data Analyst,41000,70000,55500,2.6,"MedSeek
2.6","Atlanta, GA",33.7627,-84.4224,GA,Computer Hardware & Software
"Clinical Data Analyst, Population Health",40000,71000,55500,4.6,"Bluestone Physician Services
4.6","Stillwater, MN",45.0573,-92.8313,MN,Health Care Services & Hospitals
Data Modeler/Data Analyst,40000,71000,55500,-1.0,Navik Solutions,"Minneapolis, MN",44.9635,-93.2678,MN,N/A
Data Analyst,40000,71000,55500,4.1,"TalentBridge
4.1","Edina, MN",44.8914,-93.3602,MN,Staffing & Outsourcing
Business Analyst- ERP Data,40000,71000,55500,4.9,"TriCom Technical Services
4.9","Hopkins, MN",44.9261,-93.4056,MN,Staffing & Outsourcing
"Senior Data Analyst, Analytics",40000,71000,55500,2.6,"Be The Match
2.6","Minneapolis, MN",44.9635,-93.2678,MN,Health Care Services & Hospitals
Senior Data Analyst,40000,71000,55500,3.6,"Randstad US
3.6","Eden Prairie, MN",44.8488,-93.4595,MN,Staffing & Outsourcing
Data Analyst Junior,40000,71000,55500,5.0,"Staffigo Technical Services, LLC
5.0","Minneapolis, MN",44.9635,-93.2678,MN,IT Services
PLM Data Analyst,40000,71000,55500,3.7,"Cognizant Technology Solutions
3.7","Saint Paul, MN",44.9635,-93.2678,MN,N/A
Data Modelling Analyst,40000,71000,55500,3.9,"Ampcus Incorporated
3.9","Eden Prairie, MN",44.8488,-93.4595,MN,Consulting
IT - Architecture Analyst Specialized. background in voice and data telecommunications,40000,71000,55500,5.0,"Tanson Corp
5.0","Plymouth, MN",45.0225,-93.4618,MN,N/A
PLM Data Analyst,40000,71000,55500,3.2,"Net2Source Inc.
3.2","Saint Paul, MN",44.9635,-93.2678,MN,Staffing & Outsourcing
Data Transformation Analyst - Stop Loss,40000,71000,55500,3.4,"Voya Financial
3.4","Minneapolis, MN",44.9635,-93.2678,MN,Investment Banking & Asset Management
Sr. Data Analyst,40000,71000,55500,3.5,"The Judge Group, Inc.
3.5","Eden Prairie, MN",44.8488,-93.4595,MN,Staffing & Outsourcing
Data Analyst â Junior,40000,71000,55500,5.0,"Staffigo Technical Services, LLC
5.0","Minneapolis, MN",44.9635,-93.2678,MN,IT Services
Data Analyst - ServiceNow,40000,71000,55500,4.1,"Kforce
4.1","Richfield, MN",44.8762,-93.2833,MN,Staffing & Outsourcing
Sr. Data Analyst - Telecommute,40000,71000,55500,-1.0,Optum Corporate,"Hopkins, MN",44.9261,-93.4056,MN,N/A
PLM Data Analyst,40000,71000,55500,3.9,"Diverse Lynx
3.9","Saint Paul, MN",44.9635,-93.2678,MN,IT Services
Affirmative Action Data Analyst,40000,71000,55500,-1.0,MRA Admin,"Minneapolis, MN",44.9635,-93.2678,MN,N/A
JPSC-8246 - Sr. Business Data Analyst,40000,71000,55500,4.5,"Avani Technology Solutions
4.5","Minnetonka, MN",44.9322,-93.4598,MN,IT Services
